"max_co2","time_st","vehicle","__dt"
"2942.26","2.0","2","2023-04-11 00:00:00.000"
"3441.38","3.0","2","2023-04-11 00:00:00.000"
"3852.58","4.0","2","2023-04-11 00:00:00.000"
"6672.76","5.0","2","2023-04-11 00:00:00.000"
"6880.4","6.0","2","2023-04-11 00:00:00.000"
"9305.08","7.0","2","2023-04-11 00:00:00.000"
"11307.68","8.0","2","2023-04-11 00:00:00.000"
"11307.68","9.0","2","2023-04-11 00:00:00.000"
"11307.68","10.0","2","2023-04-11 00:00:00.000"
"11307.68","11.0","2","2023-04-11 00:00:00.000"
"11307.68","12.0","2","2023-04-11 00:00:00.000"
"11307.68","13.0","2","2023-04-11 00:00:00.000"
"11307.68","114.0","2","2023-04-11 00:00:00.000"
"11307.68","115.0","2","2023-04-11 00:00:00.000"
"11307.68","116.0","2","2023-04-11 00:00:00.000"
"11307.68","117.0","2","2023-04-11 00:00:00.000"
"11307.68","118.0","2","2023-04-11 00:00:00.000"
"11307.68","119.0","2","2023-04-11 00:00:00.000"
"11307.68","120.0","2","2023-04-11 00:00:00.000"
"11307.68","121.0","2","2023-04-11 00:00:00.000"
"11307.68","122.0","2","2023-04-11 00:00:00.000"
"11307.68","123.0","2","2023-04-11 00:00:00.000"
"11307.68","124.0","2","2023-04-11 00:00:00.000"
"11307.68","125.0","2","2023-04-11 00:00:00.000"
"11307.68","126.0","2","2023-04-11 00:00:00.000"
"11307.68","127.0","2","2023-04-11 00:00:00.000"
"11307.68","128.0","2","2023-04-11 00:00:00.000"
"11307.68","129.0","2","2023-04-11 00:00:00.000"
"11307.68","130.0","2","2023-04-11 00:00:00.000"
"11307.68","131.0","2","2023-04-11 00:00:00.000"
"11307.68","132.0","2","2023-04-11 00:00:00.000"
"11307.68","34.0","2","2023-04-11 00:00:00.000"
"11307.68","35.0","2","2023-04-11 00:00:00.000"
"11307.68","36.0","2","2023-04-11 00:00:00.000"
"11307.68","37.0","2","2023-04-11 00:00:00.000"
"11307.68","38.0","2","2023-04-11 00:00:00.000"
"11307.68","39.0","2","2023-04-11 00:00:00.000"
"11307.68","40.0","2","2023-04-11 00:00:00.000"
"11307.68","41.0","2","2023-04-11 00:00:00.000"
"11307.68","42.0","2","2023-04-11 00:00:00.000"
"11307.68","43.0","2","2023-04-11 00:00:00.000"
"11307.68","44.0","2","2023-04-11 00:00:00.000"
"11307.68","45.0","2","2023-04-11 00:00:00.000"
"11307.68","46.0","2","2023-04-11 00:00:00.000"
"11307.68","47.0","2","2023-04-11 00:00:00.000"
"11307.68","48.0","2","2023-04-11 00:00:00.000"
"11307.68","49.0","2","2023-04-11 00:00:00.000"
"11307.68","50.0","2","2023-04-11 00:00:00.000"
"11307.68","51.0","2","2023-04-11 00:00:00.000"
"11307.68","52.0","2","2023-04-11 00:00:00.000"
"11307.68","53.0","2","2023-04-11 00:00:00.000"
"11307.68","74.0","2","2023-04-11 00:00:00.000"
"11307.68","75.0","2","2023-04-11 00:00:00.000"
"11307.68","76.0","2","2023-04-11 00:00:00.000"
"11307.68","77.0","2","2023-04-11 00:00:00.000"
"11307.68","78.0","2","2023-04-11 00:00:00.000"
"11307.68","79.0","2","2023-04-11 00:00:00.000"
"11307.68","80.0","2","2023-04-11 00:00:00.000"
"11307.68","81.0","2","2023-04-11 00:00:00.000"
"11307.68","82.0","2","2023-04-11 00:00:00.000"
"11307.68","83.0","2","2023-04-11 00:00:00.000"
"11307.68","84.0","2","2023-04-11 00:00:00.000"
"11307.68","85.0","2","2023-04-11 00:00:00.000"
"11307.68","86.0","2","2023-04-11 00:00:00.000"
"11307.68","87.0","2","2023-04-11 00:00:00.000"
"11307.68","88.0","2","2023-04-11 00:00:00.000"
"11307.68","89.0","2","2023-04-11 00:00:00.000"
"11307.68","90.0","2","2023-04-11 00:00:00.000"
"11307.68","91.0","2","2023-04-11 00:00:00.000"
"11307.68","92.0","2","2023-04-11 00:00:00.000"
"11307.68","93.0","2","2023-04-11 00:00:00.000"
"11307.68","14.0","2","2023-04-11 00:00:00.000"
"11307.68","15.0","2","2023-04-11 00:00:00.000"
"11307.68","16.0","2","2023-04-11 00:00:00.000"
"11307.68","17.0","2","2023-04-11 00:00:00.000"
"11307.68","18.0","2","2023-04-11 00:00:00.000"
"11307.68","19.0","2","2023-04-11 00:00:00.000"
"11307.68","20.0","2","2023-04-11 00:00:00.000"
"11307.68","21.0","2","2023-04-11 00:00:00.000"
"11307.68","22.0","2","2023-04-11 00:00:00.000"
"11307.68","23.0","2","2023-04-11 00:00:00.000"
"11307.68","24.0","2","2023-04-11 00:00:00.000"
"11307.68","25.0","2","2023-04-11 00:00:00.000"
"11307.68","26.0","2","2023-04-11 00:00:00.000"
"11307.68","27.0","2","2023-04-11 00:00:00.000"
"11307.68","28.0","2","2023-04-11 00:00:00.000"
"11307.68","29.0","2","2023-04-11 00:00:00.000"
"11307.68","30.0","2","2023-04-11 00:00:00.000"
"11307.68","31.0","2","2023-04-11 00:00:00.000"
"11307.68","32.0","2","2023-04-11 00:00:00.000"
"11307.68","33.0","2","2023-04-11 00:00:00.000"
